,province,date
2118,Seoul_Cdate,3
2119,Seoul_Cdate,3
2120,Seoul_Cdate,5
2121,Seoul_Cdate,3
2122,Seoul_Cdate,0
2123,Seoul_Cdate,9
2124,Seoul_Cdate,1
2125,Seoul_Cdate,4
2126,Seoul_Cdate,1
2127,Seoul_Cdate,2
2128,Seoul_Cdate,7
2129,Seoul_Cdate,1
2130,Seoul_Cdate,3
2131,Seoul_Cdate,12
2132,Seoul_Cdate,5
2133,Seoul_Cdate,7
2134,Seoul_Cdate,8
2135,Seoul_Cdate,1
2136,Seoul_Cdate,4
2137,Seoul_Cdate,5
2138,Seoul_Cdate,2
2139,Seoul_Cdate,1
2140,Seoul_Cdate,1
2141,Seoul_Cdate,5
2142,Seoul_Cdate,5
2143,Seoul_Cdate,2
2144,Seoul_Cdate,3
2145,Seoul_Cdate,1
2146,Seoul_Cdate,2
2147,Seoul_Cdate,1
2148,Seoul_Cdate,2
2149,Seoul_Cdate,0
2150,Seoul_Cdate,1
2151,Seoul_Cdate,1
2152,Seoul_Cdate,6
2153,Seoul_Cdate,1
2154,Seoul_Cdate,5
2155,Seoul_Cdate,6
2156,Seoul_Cdate,4
2157,Seoul_Cdate,2
2158,Seoul_Cdate,2
2159,Seoul_Cdate,2
2160,Seoul_Cdate,5
2161,Seoul_Cdate,1
2162,Seoul_Cdate,1
2163,Seoul_Rdate,15
2164,Seoul_Rdate,15
2165,Seoul_Rdate,5
2166,Seoul_Rdate,19
2167,Seoul_Rdate,14
2168,Seoul_Rdate,16
2169,Seoul_Rdate,6
2170,Seoul_Rdate,7
2171,Seoul_Rdate,8
2172,Seoul_Rdate,3
2173,Seoul_Rdate,5
2174,Seoul_Rdate,4
2175,Seoul_Rdate,20
2176,Seoul_Rdate,4
2177,Seoul_Rdate,20
2178,Seoul_Rdate,5
2179,Seoul_Rdate,6
2180,Seoul_Rdate,16
2181,Seoul_Rdate,15
2182,Seoul_Rdate,19
2183,Seoul_Rdate,18
2184,Seoul_Rdate,16
2185,Seoul_Rdate,12
2186,Seoul_Rdate,9
2187,Seoul_Rdate,9
2188,Seoul_Rdate,14
2189,Seoul_Rdate,24
2190,Seoul_Rdate,21
2191,Seoul_Rdate,15
2192,Seoul_Rdate,22
2193,Seoul_Rdate,13
2194,Seoul_Rdate,32
2195,Seoul_Rdate,20
2196,Seoul_Rdate,16
2197,Seoul_Rdate,24
2198,Seoul_Rdate,19
2199,Seoul_Rdate,10
2200,Seoul_Rdate,22
2201,Seoul_Rdate,16
2202,Seoul_Rdate,24
2203,Seoul_Rdate,23
2204,Seoul_Rdate,5
2205,Seoul_Rdate,25
2206,Seoul_Rdate,20
2207,Seoul_Rdate,14
2208,Seoul_Rdate,17
2209,Seoul_Rdate,10
2210,Seoul_Rdate,18
2211,Seoul_Rdate,26
2212,Seoul_Rdate,17
2213,Seoul_Rdate,17
2214,Seoul_Rdate,10
2215,Seoul_Rdate,21
2216,Seoul_Rdate,21
2217,Ulsan_Cdate,5
2218,Ulsan_Cdate,2
2219,Ulsan_Cdate,8
2220,Ulsan_Cdate,1
2221,Ulsan_Rdate,25
2222,Ulsan_Rdate,54
2223,Ulsan_Rdate,16
2224,Ulsan_Rdate,23
2225,Ulsan_Rdate,8
2226,Ulsan_Rdate,24
2227,Ulsan_Rdate,48
2228,Ulsan_Rdate,17
2229,Ulsan_Rdate,47
2230,Ulsan_Rdate,4
2231,Ulsan_Rdate,38
2232,Ulsan_Rdate,18
2233,Ulsan_Rdate,9
2234,Ulsan_Rdate,19
2235,Ulsan_Rdate,27
2236,Ulsan_Rdate,22
2237,Ulsan_Rdate,18
2238,Ulsan_Rdate,9
2239,Ulsan_Rdate,22
2240,Ulsan_Rdate,9
2241,Ulsan_Rdate,27
2242,Ulsan_Rdate,28
2243,Ulsan_Rdate,9
2244,Ulsan_Rdate,32
2245,Ulsan_Rdate,34
2246,Ulsan_Rdate,20
2247,Ulsan_Rdate,23
2248,Ulsan_Rdate,22
2249,Ulsan_Rdate,18
2250,Ulsan_Rdate,41
2251,Ulsan_Rdate,13
2252,Ulsan_Rdate,27
2253,Ulsan_Rdate,49
2254,Ulsan_Rdate,24
2255,Ulsan_Rdate,7
2256,Ulsan_Rdate,15
2257,Ulsan_Rdate,19
2258,Ulsan_Rdate,15
2259,Ulsan_Rdate,22
2260,Ulsan_Rdate,12
2261,Ulsan_Rdate,25
2262,Ulsan_Rdate,21
2263,Ulsan_Rdate,34
2264,Ulsan_Rdate,16
2265,Ulsan_Rdate,19
2266,Ulsan_Rdate,9
2267,Ulsan_Rdate,27
2268,Ulsan_Rdate,9
2269,Ulsan_Rdate,15
2270,Ulsan_Rdate,16
